2025-03-09T19:44:06.853998, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:44:17.133241, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:44:31.851022, 00008017AE9E9EF0, 8.18 , 100.0
2025-03-09T19:45:37.332648, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:45:49.133581, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:45:59.987824, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:46:08.788953, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:46:20.283478, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:46:29.424417, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:46:39.530764, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:46:55.531787, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:48:59.013448, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:49:11.033932, 00008017AE9E9EF0, 8.2  , 0.0
2025-03-09T19:49:12.222371, 00008017AE9E9EF0, 8.2  , 0.0
2025-03-09T19:49:25.429640, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:49:37.876063, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:49:43.945464, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:50:02.906981, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:50:15.085922, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:50:16.185343, 00008017AE9E9EF0, 8.2  , 0.0
2025-03-09T19:52:25.626695, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:52:27.787545, 00008017AE9E9EF0, 8.2  , 0.0
2025-03-09T19:52:37.932914, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T19:52:48.253241, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T19:52:58.232232, 00008017AE9E9EF0, 8.19 , 0.0
2025-03-09T20:02:07.971962, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T20:05:23.798961, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T20:05:24.852783, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T20:05:35.120930, 00008017AE9E9EF0, 8.18 , 0.0
2025-03-09T20:09:55.918403, 00008017AE9E9EF0, 8.19 , 0.0
